source	target	prediction
lupin may eat the cookie that the professor should sprinkle because she can run <eos>	lupin may eat the cookie that the professor should sprinkle because she can run <eos>	lupin may eat the cookie that the professor should sprinkle because she can run <eos>
since ginny may party she should make the pancake that harry can chew <eos>	since ginny may party she should not make the pancake that harry can chew <eos>	since ginny may not party she should make the pancake that harry can chew <eos>
because voldemort must arrange the doughnut that harry may create hagrid can wiggle <eos>	because voldemort must arrange the doughnut that harry may create hagrid can not wiggle <eos>	because voldemort must not arrange the doughnut that harry may create hagrid can wiggle <eos>
albus should swim because ron must create many eclaires that albus can prepare <eos>	albus should not swim because ron must create many eclaires that albus can prepare <eos>	albus should not swim because ron must create many eclaires that albus can prepare <eos>
hermione must create the cookie which ron should hide because sirius can swim <eos>	hermione must not create the cookie which ron should hide because sirius can swim <eos>	hermione must not create the cookie which ron should hide because sirius can swim <eos>
she must prepare a souffle <eos>	she must prepare a souffle <eos>	she must prepare a souffle <eos>
vernon must sprinkle the doughnuts <eos>	vernon must sprinkle the doughnuts <eos>	vernon must sprinkle the doughnuts <eos>
a wizard must wiggle <eos>	a wizard must not wiggle <eos>	a wizard must not wiggle <eos>
ginny may create many souffles <eos>	ginny may create many souffles <eos>	ginny may create many souffles <eos>
dobby should hide the eclaire <eos>	dobby should hide the eclaire <eos>	dobby should hide the eclaire <eos>
hermione must arrange a croissant <eos>	hermione must arrange a croissant <eos>	hermione must arrange a croissant <eos>
neville may gobble a souffle <eos>	neville may gobble a souffle <eos>	neville may gobble a souffle <eos>
mcgonagall should arrange the cookies <eos>	mcgonagall should arrange the cookies <eos>	mcgonagall should arrange the cookies <eos>
draco must create a chocolate <eos>	draco must create a chocolate <eos>	draco must create a chocolate <eos>
sirius should create the souffle <eos>	sirius should create the souffle <eos>	sirius should create the souffle <eos>
a wizard can create many chocolates that a student can hide <eos>	a wizard can create many chocolates that a student can hide <eos>	a wizard can create many chocolates that a student can hide <eos>
because a professor can giggle snape should assemble the chocolates <eos>	because a professor can giggle snape should not assemble the chocolates <eos>	because a professor can not giggle snape should assemble the chocolates <eos>
a witch may eat the strudels because ginny should giggle <eos>	a witch may not eat the strudels because ginny should giggle <eos>	a witch may not eat the strudels because ginny should giggle <eos>
because lily must make the souffles vernon can eat the doughnuts <eos>	because lily must make the souffles vernon can eat the doughnuts <eos>	because lily must make the souffles vernon can eat the doughnuts <eos>
a professor must make the strudel that he can chew <eos>	a professor must not make the strudel that he can chew <eos>	a professor must not make the strudel that he can chew <eos>
neville must prepare a cookie <eos>	neville must prepare a cookie <eos>	neville must prepare a cookie <eos>
a student may run <eos>	a student may not run <eos>	a student may not run <eos>
he may assemble the cake <eos>	he may assemble the cake <eos>	he may assemble the cake <eos>
the student should laugh <eos>	the student should not laugh <eos>	the student should not laugh <eos>
snape should prepare the chocolate <eos>	snape should prepare the chocolate <eos>	snape should prepare the chocolate <eos>
since he can arrange the eclaires that lupin should create george should gobble a eclaire <eos>	since he can arrange the eclaires that lupin should create george should gobble a eclaire <eos>	since he can arrange the eclaires that lupin should create george should gobble a eclaire <eos>
dobby must make the baklava which sirius may chew because mcgonagall must assemble a chocolate <eos>	dobby must make the baklava which sirius may chew because mcgonagall must assemble a chocolate <eos>	dobby must make the baklava which sirius may chew because mcgonagall must assemble a chocolate <eos>
neville should create the cakes that the student must chew because a witch can jump <eos>	neville should create the cakes that the student must chew because a witch can jump <eos>	neville should create the cakes that the student must chew because a witch can jump <eos>
because fred should gobble the souffles that mcgonagall should sprinkle the professor must laugh <eos>	because fred should gobble the souffles that mcgonagall should sprinkle the professor must not laugh <eos>	because fred should not gobble the souffles that the professor must laugh <eos>
since he must swim harry can create the strudel which a professor should chew <eos>	since he must swim harry can not create the strudel which a professor should chew <eos>	since he must not swim since harry should chew <eos>
because george should laugh hermione can make the souffles that dobby may eat <eos>	because george should laugh hermione can not make the souffles that dobby may eat <eos>	because george should not hermione can can hermione can can the souffles that dobby may eat <eos>
because snape must make the strudels which mcgonagall must hide george may giggle <eos>	because snape must make the strudels which mcgonagall must hide george may giggle <eos>	because snape must make the strudels which mcgonagall must hide george may giggle <eos>
because sirius must assemble the strudels that draco must assemble sirius must walk <eos>	because sirius must assemble the strudels that draco must assemble sirius must walk <eos>	because sirius must assemble the strudels that draco must assemble sirius must walk <eos>
a student must gobble the cake because hermione can sprinkle the pancake <eos>	a student must not gobble the cake because hermione can sprinkle the pancake <eos>	a student must not gobble the cake because hermione can sprinkle the pancake <eos>
since ginny can prepare the cake that james must prepare fred must wiggle <eos>	since ginny can prepare the cake that james must prepare fred must wiggle <eos>	since ginny can prepare the cake that james must prepare fred must wiggle <eos>
a witch may hiccup <eos>	a witch may not hiccup <eos>	a witch may not hiccup <eos>
vernon may sprinkle many souffles <eos>	vernon may sprinkle many souffles <eos>	vernon may sprinkle many souffles <eos>
hagrid must arrange the strudels <eos>	hagrid must arrange the strudels <eos>	hagrid must arrange the strudels <eos>
mcgonagall should hide the chocolates <eos>	mcgonagall should hide the chocolates <eos>	mcgonagall should hide the chocolates <eos>
petunia can hide a eclaire <eos>	petunia can hide a eclaire <eos>	petunia can hide a eclaire petunia can hide a eclaire <eos>
ginny can create the doughnut that snape can prepare because petunia may gobble a baklava <eos>	ginny can create the doughnut that snape can prepare because petunia may gobble a baklava <eos>	ginny can create the doughnut that snape can gobble because petunia may gobble a baklava <eos>
because he can wiggle a professor must prepare a cookie which draco can prepare <eos>	because he can wiggle a professor must not prepare a cookie which draco can prepare <eos>	because he can not wiggle a professor must prepare a cookie which draco can prepare <eos>
since george should sprinkle the strudel that mcgonagall may hide lily should arrange a souffle <eos>	since george should sprinkle the strudel that mcgonagall may hide lily should arrange a souffle <eos>	since george should sprinkle the strudel that mcgonagall may hide lily should arrange a souffle <eos>
since hermione may create the souffle that a student must gobble james should jump <eos>	since hermione may create the souffle that a student must gobble james should not jump <eos>	since hermione may not create the souffle that a student must gobble james should jump <eos>
neville must arrange a souffle that hermione may prepare because vernon may arrange the cookie <eos>	neville must arrange a souffle that hermione may prepare because vernon may arrange the cookie <eos>	neville must arrange a souffle that hermione may prepare because vernon may arrange the cookie <eos>
she may gobble the baklava that he should make <eos>	she may not gobble the baklava that he should make <eos>	she may not gobble the baklava that he should make <eos>
albus should create many croissants which mcgonagall should sprinkle <eos>	albus should not create many croissants which mcgonagall should sprinkle <eos>	albus should not create many croissants which mcgonagall should sprinkle <eos>
ginny must create the baklava since fred may giggle <eos>	ginny must not create the baklava since fred may giggle <eos>	ginny must not create the baklava since fred may giggle <eos>
ginny should sprinkle the doughnuts which a wizard may chew <eos>	ginny should sprinkle the doughnuts which a wizard may chew <eos>	ginny should sprinkle the doughnuts which a wizard may chew <eos>
ron should hide the pancakes since voldemort may hiccup <eos>	ron should not hide the pancakes since voldemort may hiccup <eos>	ron should not hide the pancakes since voldemort may hiccup <eos>
sirius can run <eos>	sirius can run <eos>	sirius can run <eos>
he must laugh <eos>	he must laugh <eos>	he must laugh <eos>
sirius may swim <eos>	sirius may swim <eos>	sirius may swim <eos>
she should giggle <eos>	she should giggle <eos>	she should giggle <eos>
hagrid should run <eos>	hagrid should run <eos>	hagrid should run <eos>
he may chew a chocolate that draco may create since george should eat the doughnut <eos>	he may chew a chocolate that draco may create since george should eat the doughnut <eos>	he may chew a chocolate that draco may create since george should eat the doughnut <eos>
ginny can create the baklava that lupin must prepare since lily may sprinkle the strudels <eos>	ginny can create the baklava that lupin must prepare since lily may sprinkle the strudels <eos>	ginny can create the baklava that lupin must prepare since lily may sprinkle the strudels <eos>
petunia must gobble the eclaires because vernon may create the souffles that dobby should create <eos>	petunia must gobble the eclaires because vernon may create the souffles that dobby should create <eos>	petunia must gobble the eclaires because vernon may create the souffles that dobby should create <eos>
because vernon can assemble many doughnuts he must make the croissants that james must gobble <eos>	because vernon can assemble many doughnuts he must make the croissants that james must gobble <eos>	because vernon can assemble many doughnuts he must make the croissants that james must gobble <eos>
since ron should hiccup george can sprinkle the pancakes that vernon can hide <eos>	since ron should hiccup george can not sprinkle the pancakes that vernon can hide <eos>	since ron should not hiccup george can sprinkle the pancakes that vernon can hide <eos>
sirius should gobble a souffle <eos>	sirius should not gobble a souffle <eos>	sirius should not gobble a souffle <eos>
he can create a pancake <eos>	he can not create a pancake <eos>	he can not create a pancake <eos>
lily should assemble the cakes <eos>	lily should not assemble the cakes <eos>	lily should not assemble the cakes <eos>
ron can create the cakes <eos>	ron can not create the cakes <eos>	ron can not create the cakes <eos>
she can sprinkle the cakes <eos>	she can not sprinkle the cakes <eos>	she can not sprinkle the cakes <eos>
lupin must assemble a souffle which she may arrange <eos>	lupin must assemble a souffle which she may arrange <eos>	lupin must assemble a souffle which she may arrange <eos>
george must hide the baklava which ginny can eat <eos>	george must hide the baklava which ginny can eat <eos>	george must hide the baklava which ginny can eat <eos>
vernon can gobble a baklava which lily should chew <eos>	vernon can gobble a baklava which lily should chew <eos>	vernon can gobble a baklava which lily should chew <eos>
snape can arrange a cookie that harry must eat <eos>	snape can arrange a cookie that harry must eat <eos>	snape can arrange a cookie that harry must eat <eos>
hermione must gobble a pancake which albus should sprinkle <eos>	hermione must gobble a pancake which albus should sprinkle <eos>	hermione must gobble a pancake which albus should sprinkle <eos>
neville must arrange the baklava that she may sprinkle <eos>	neville must arrange the baklava that she may sprinkle <eos>	neville must arrange the baklava that she may sprinkle <eos>
ron should hide the chocolates that albus may prepare <eos>	ron should hide the chocolates that albus may prepare <eos>	ron should hide the chocolates that albus may prepare <eos>
dobby must prepare the strudels which draco can create <eos>	dobby must prepare the strudels which draco can create <eos>	dobby must prepare the strudels which draco can create <eos>
she must wiggle because albus may assemble the croissants <eos>	she must wiggle because albus may assemble the croissants <eos>	she must wiggle because albus may assemble the croissants <eos>
fred should make the strudel that harry should gobble <eos>	fred should make the strudel that harry should gobble <eos>	fred should make the strudel that harry should gobble <eos>
sirius may prepare the souffles <eos>	sirius may prepare the souffles <eos>	sirius may prepare the souffles <eos>
george must swim <eos>	george must not swim <eos>	george must not swim <eos>
he may jump <eos>	he may not jump <eos>	he may not jump <eos>
dobby should hiccup <eos>	dobby should not hiccup <eos>	dobby should not hiccup <eos>
petunia should wiggle <eos>	petunia should not wiggle <eos>	petunia should not wiggle <eos>
a witch can gobble a baklava because a professor may sprinkle the strudel <eos>	a witch can gobble a baklava because a professor may sprinkle the strudel <eos>	a witch can gobble a baklava because a professor may sprinkle the strudel <eos>
he must gobble the cakes that george can make because mcgonagall may jump <eos>	he must gobble the cakes that george can make because mcgonagall may jump <eos>	he must gobble the cakes that george can make because mcgonagall may jump <eos>
because petunia may laugh hagrid should prepare a doughnut since voldemort may walk <eos>	because petunia may laugh hagrid should prepare a doughnut since voldemort may walk <eos>	because petunia may laugh hagrid should create a doughnut since voldemort may walk <eos>
james can sprinkle the strudels since vernon should hide the cake <eos>	james can not sprinkle the strudels since vernon should hide the cake <eos>	james can not sprinkle the strudels since vernon should hide the cake <eos>
she must prepare a croissant because harry must chew the eclaires <eos>	she must not prepare a croissant because harry must chew the eclaires <eos>	she must not prepare a croissant because harry must chew the eclaires <eos>
ginny should hide a chocolate <eos>	ginny should hide a chocolate <eos>	ginny should hide a chocolate <eos>
petunia can sprinkle a baklava <eos>	petunia can sprinkle a baklava <eos>	petunia can sprinkle a baklava <eos>
snape can eat the chocolate <eos>	snape can eat the chocolate <eos>	snape can eat the chocolate <eos>
snape can hide the pancake <eos>	snape can hide the pancake <eos>	snape can hide the pancake <eos>
james may gobble the souffles <eos>	james may gobble the souffles <eos>	james may gobble the souffles <eos>
mcgonagall can run because lupin can walk <eos>	mcgonagall can not run because lupin can walk <eos>	mcgonagall can not run because lupin can walk <eos>
he must giggle because voldemort must wiggle <eos>	he must not giggle because voldemort must wiggle <eos>	he must not giggle because voldemort must wiggle <eos>
because petunia can walk harry can walk <eos>	because petunia can walk harry can not walk <eos>	because petunia can not walk since harry can walk <eos>
the student may create a souffle <eos>	the student may not create a souffle <eos>	the student may not create a souffle <eos>
a wizard must arrange the pancake <eos>	a wizard must not arrange the pancake <eos>	a wizard must not arrange the pancake <eos>
james should eat the souffles which a witch must create <eos>	james should eat the souffles which a witch must create <eos>	james should eat the souffles which a witch must create <eos>
voldemort may gobble the souffles that he should chew <eos>	voldemort may not gobble the souffles that he should chew <eos>	voldemort may not gobble the souffles that he should chew <eos>
harry may make the cake that harry must eat <eos>	harry may not make the cake that harry must eat <eos>	harry may not make the cake that harry must eat <eos>
james should eat the doughnut that george must create <eos>	james should not eat the doughnut that george must create <eos>	james should not eat the doughnut that george must create <eos>
neville can chew the cakes which fred should eat <eos>	neville can not chew the cakes which fred should eat <eos>	neville can not chew the cakes which fred should eat <eos>
petunia can wiggle <eos>	petunia can wiggle <eos>	petunia can wiggle <eos>
ginny may swim <eos>	ginny may swim <eos>	ginny may swim <eos>
hermione can giggle <eos>	hermione can giggle <eos>	hermione can giggle <eos>
fred should smile <eos>	fred should smile <eos>	fred should smile <eos>
petunia must jump <eos>	petunia must jump <eos>	petunia must jump <eos>
because neville must giggle the student must make a cake because albus must assemble a pancake which petunia should hide <eos>	because neville must giggle the student must make a cake because albus must assemble a pancake which petunia should hide <eos>	because neville must giggle the student must make a cake because albus must assemble a pancake which petunia should hide <eos>
james should arrange a cake that she should hide since petunia must hide the cakes that sirius may arrange <eos>	james should not arrange a cake that she should hide since petunia must hide the cakes that sirius may arrange <eos>	james should not arrange a cake that she should hide since petunia must hide the cakes that sirius may arrange <eos>
ginny must arrange the croissant that dobby should hide because draco should eat the pancake which the professor must chew <eos>	ginny must arrange the croissant that dobby should hide because draco should eat the pancake which the professor must chew <eos>	ginny must arrange the croissant that dobby should hide because draco should eat the pancake which the professor must chew <eos>
since albus may prepare the strudels that he should hide george must assemble the souffles which hagrid may prepare <eos>	since albus may prepare the strudels that he should hide george must not assemble the souffles which hagrid may prepare <eos>	since albus may not prepare the strudels that he should hide george must assemble the souffles which hagrid may prepare <eos>
vernon may gobble a pancake that lupin may gobble because the witch can sprinkle the baklava that fred should chew <eos>	vernon may gobble a pancake that lupin may gobble because the witch can sprinkle the baklava that fred should chew <eos>	vernon may gobble a pancake that lupin may gobble because the witch can sprinkle the baklava that fred should chew <eos>
a professor can create a strudel <eos>	a professor can create a strudel <eos>	a professor can create a strudel <eos>
vernon must sprinkle many cakes <eos>	vernon must not sprinkle many cakes <eos>	vernon must not sprinkle many cakes <eos>
george must sprinkle the cookies <eos>	george must not sprinkle the cookies <eos>	george must not sprinkle the cookies <eos>
albus must chew the strudel <eos>	albus must not chew the strudel <eos>	albus must not chew the strudel <eos>
a professor must prepare a cookie <eos>	a professor must prepare a cookie <eos>	a professor must prepare a cookie <eos>
albus must party <eos>	albus must not party <eos>	albus must not party <eos>
hagrid may wiggle <eos>	hagrid may not wiggle <eos>	hagrid may not wiggle <eos>
ron can party <eos>	ron can not party <eos>	ron can not party <eos>
ginny should smile <eos>	ginny should not smile <eos>	ginny should not smile <eos>
george can laugh <eos>	george can not laugh <eos>	george can not laugh <eos>
since he may hide the eclaires sirius should eat many pancakes which lily should eat since harry must hide the chocolates <eos>	since he may hide the eclaires sirius should eat many pancakes which lily should eat since harry must hide the chocolates <eos>	since he may hide the eclaires sirius should eat many pancakes which lily should eat since harry must hide since harry must hide the chocolates which lily should eat <eos>
because ginny must chew the cake because ginny must prepare the pancake that petunia must prepare petunia must eat the strudel <eos>	because ginny must chew the cake because ginny must prepare the pancake that petunia must prepare petunia must eat the strudel <eos>	because ginny must chew the cake because ginny must prepare the pancake that petunia must eat petunia must eat the strudel that petunia must eat <eos>
since dobby may arrange a strudel that petunia must sprinkle a witch can arrange the baklava that the student should create <eos>	since dobby may arrange a strudel that petunia must sprinkle a witch can arrange the baklava that the student should create <eos>	since dobby may arrange a strudel that petunia must sprinkle a witch can arrange the baklava that the student should create <eos>
since harry can arrange the cakes because james may eat the croissants vernon may sprinkle the cake that sirius may arrange <eos>	since harry can arrange the cakes because james may eat the croissants vernon may sprinkle the cake that sirius may arrange <eos>	since harry can arrange the cakes because james may eat the croissants that vernon may arrange <eos>
since neville should assemble many pancakes which james should arrange george must hide many cakes which the professor may gobble <eos>	since neville should assemble many pancakes which james should arrange george must not hide many cakes which the professor may gobble <eos>	since neville should not assemble many pancakes which james should arrange george must hide many cakes which the professor may gobble <eos>
draco must make the eclaires <eos>	draco must make the eclaires <eos>	draco must make the eclaires <eos>
draco must hide the pancakes <eos>	draco must hide the pancakes <eos>	draco must hide the pancakes <eos>
petunia should sprinkle the croissants <eos>	petunia should sprinkle the croissants <eos>	petunia should sprinkle the croissants <eos>
ginny should eat the cakes <eos>	ginny should eat the cakes <eos>	ginny should eat the cakes <eos>
ginny should gobble the doughnuts <eos>	ginny should gobble the doughnuts <eos>	ginny should gobble the doughnuts <eos>
snape may party <eos>	snape may party <eos>	snape may party <eos>
draco should wiggle <eos>	draco should wiggle <eos>	draco should wiggle <eos>
lupin may run <eos>	lupin may run <eos>	lupin may run <eos>
ron should jump <eos>	ron should jump <eos>	ron should jump <eos>
mcgonagall must giggle <eos>	mcgonagall must giggle <eos>	mcgonagall must giggle <eos>
fred can prepare the strudels which a wizard must prepare since harry should prepare the baklava <eos>	fred can prepare the strudels which a wizard must prepare since harry should prepare the baklava <eos>	fred can prepare the strudels which a wizard must prepare since harry should prepare the baklava <eos>
because snape must make the cookies that mcgonagall should sprinkle he should sprinkle a cookie <eos>	because snape must make the cookies that mcgonagall should sprinkle he should sprinkle a cookie <eos>	because snape must make the cookies that mcgonagall should sprinkle he should sprinkle a cookie <eos>
because draco must create the baklava ginny may walk since neville must hide the pancake <eos>	because draco must create the baklava ginny may walk since neville must hide the pancake <eos>	because draco must create the baklava since the may walk since neville must hide the pancake <eos>
since mcgonagall should arrange many souffles that the professor may create sirius must smile <eos>	since mcgonagall should arrange many souffles that the professor may create sirius must not smile <eos>	since mcgonagall should not arrange many souffles that the professor may create sirius must smile <eos>
harry should prepare the cake because james may chew the baklava that hermione should create <eos>	harry should prepare the cake because james may chew the baklava that hermione should create <eos>	harry should prepare the cake because james may chew the baklava that hermione should create <eos>
snape must assemble the chocolate which george must chew <eos>	snape must not assemble the chocolate which george must chew <eos>	snape must not assemble the chocolate which george must chew <eos>
neville must gobble the cakes which the wizard may hide <eos>	neville must gobble the cakes which the wizard may hide <eos>	neville must gobble the cakes which the wizard may hide <eos>
harry can hide a chocolate that a witch may gobble <eos>	harry can hide a chocolate that a witch may gobble <eos>	harry can hide a chocolate that a witch may gobble <eos>
hagrid should eat the eclaires that albus can make <eos>	hagrid should not eat the eclaires that albus can make <eos>	hagrid should not eat the eclaires that albus can make <eos>
lily must chew many strudels that ron should eat <eos>	lily must not chew many strudels that ron should eat <eos>	lily must not chew many strudels that ron should eat <eos>
the student must hide many souffles <eos>	the student must hide many souffles <eos>	the student must hide many souffles <eos>
james should assemble the pancake <eos>	james should not assemble the pancake <eos>	james should not assemble the pancake <eos>
he should sprinkle the baklava <eos>	he should not sprinkle the baklava <eos>	he should not sprinkle the baklava <eos>
lupin can create the croissants <eos>	lupin can not create the croissants <eos>	lupin can not create the croissants <eos>
neville can prepare many doughnuts <eos>	neville can not prepare many doughnuts <eos>	neville can not prepare many doughnuts <eos>
hagrid can create the croissants <eos>	hagrid can create the croissants <eos>	hagrid can create the croissants <eos>
sirius can gobble a souffle <eos>	sirius can gobble a souffle <eos>	sirius can gobble a souffle <eos>
ron should make many souffles <eos>	ron should make many souffles <eos>	ron should make many souffles <eos>
lily should chew the croissant <eos>	lily should chew the croissant <eos>	lily should chew the croissant <eos>
albus should eat a chocolate <eos>	albus should eat a chocolate <eos>	albus should eat a chocolate <eos>
ginny must create the croissants that he should hide <eos>	ginny must not create the croissants that he should hide <eos>	ginny must not create the croissants that he should hide <eos>
a witch must create a cake which vernon should make <eos>	a witch must create a cake which vernon should make <eos>	a witch must create a cake which vernon should make <eos>
a professor can eat many souffles which neville should sprinkle <eos>	a professor can eat many souffles which neville should sprinkle <eos>	a professor can eat many souffles which neville should sprinkle <eos>
vernon should create the pancake which a student must sprinkle <eos>	vernon should create the pancake which a student must sprinkle <eos>	vernon should create the pancake which a student must sprinkle <eos>
voldemort must make the croissant which harry must sprinkle <eos>	voldemort must not make the croissant which harry must sprinkle <eos>	voldemort must not make the croissant which harry must sprinkle <eos>
hagrid may sprinkle a strudel <eos>	hagrid may sprinkle a strudel <eos>	hagrid may sprinkle a strudel <eos>
albus can make the baklava <eos>	albus can make the baklava <eos>	albus can make the baklava <eos>
dobby can gobble a doughnut <eos>	dobby can gobble a doughnut <eos>	dobby can gobble a doughnut <eos>
a witch should giggle <eos>	a witch should not giggle <eos>	a witch should not giggle <eos>
lily must arrange a eclaire <eos>	lily must arrange a eclaire <eos>	lily must arrange a eclaire <eos>
since he may laugh vernon must make a doughnut <eos>	since he may laugh vernon must not make a doughnut <eos>	since he may not vernon must eat a doughnut <eos>
james should make a souffle that the professor should create <eos>	james should make a souffle that the professor should create <eos>	james should make a souffle that the professor should create <eos>
vernon should eat the souffle which george should create <eos>	vernon should not eat the souffle which george should create <eos>	vernon should not eat the souffle which george should create <eos>
the student should prepare the doughnuts that albus must arrange <eos>	the student should prepare the doughnuts that albus must arrange <eos>	the student should prepare the doughnuts that albus must arrange <eos>
sirius may create the eclaires which he must hide <eos>	sirius may not create the eclaires which he must hide <eos>	sirius may not create the eclaires which he must hide <eos>
she must make the doughnut which draco may arrange because a student should chew the cakes since ginny can make the croissants <eos>	she must make the doughnut which draco may arrange because a student should chew the cakes since ginny can make the croissants <eos>	she must make the doughnut which draco may arrange because a student should chew the croissants since ginny can make the croissants <eos>
since dobby may arrange the croissant which lupin must make because neville may gobble the souffles neville should hide the chocolates <eos>	since dobby may arrange the croissant which lupin must make because neville may gobble the souffles neville should not hide the chocolates <eos>	since dobby may not arrange the croissant which lupin must make because neville may gobble the souffles which neville should hide <eos>
because he should hide a eclaire that a wizard may arrange mcgonagall can gobble the pancakes because dobby should arrange a cake <eos>	because he should hide a eclaire that a wizard may arrange mcgonagall can gobble the pancakes because dobby should arrange a cake <eos>	because he should hide a eclaire that a wizard may arrange mcgonagall can gobble the pancakes because dobby should arrange a cake <eos>
since snape should sprinkle the baklava the wizard must chew the pancakes because mcgonagall can eat the baklava which albus may prepare <eos>	since snape should sprinkle the baklava the wizard must chew the pancakes because mcgonagall can eat the baklava which albus may prepare <eos>	since snape should sprinkle the baklava since the wizard must chew the pancakes because mcgonagall can eat the baklava which albus may prepare <eos>
the professor may make the doughnut that he must arrange since mcgonagall should gobble the chocolate that petunia may hide <eos>	the professor may not make the doughnut that he must arrange since mcgonagall should gobble the chocolate that petunia may hide <eos>	the professor may not make the doughnut that he must arrange since mcgonagall should gobble the chocolate that petunia may hide <eos>
because james must sprinkle many eclaires albus may make the eclaires <eos>	because james must sprinkle many eclaires albus may not make the eclaires <eos>	because james must not sprinkle many eclaires albus may make the eclaires <eos>
fred must assemble a strudel because petunia can assemble a eclaire <eos>	fred must not assemble a strudel because petunia can assemble a eclaire <eos>	fred must not assemble a strudel because petunia can assemble a eclaire <eos>
a wizard should walk because a professor must chew the cookie <eos>	a wizard should not walk because a professor must chew the cookie <eos>	a wizard should not walk because a professor must chew the cookie <eos>
petunia should gobble the strudels since voldemort can create a pancake <eos>	petunia should not gobble the strudels since voldemort can create a pancake <eos>	petunia should not gobble the strudels since voldemort can create a pancake <eos>
he must chew a pancake because sirius can make the cookies <eos>	he must not chew a pancake because sirius can make the cookies <eos>	he must not chew a pancake because sirius can make the cookies <eos>
lupin should gobble the cookies that harry can make because the witch can arrange a eclaire which dobby should eat <eos>	lupin should not gobble the cookies that harry can make because the witch can arrange a eclaire which dobby should eat <eos>	lupin should not gobble the cookies that harry can make because the witch can arrange a eclaire which dobby should eat <eos>
because draco may assemble the strudels that james may prepare since a professor may jump petunia can prepare the chocolate <eos>	because draco may assemble the strudels that james may prepare since a professor may jump petunia can not prepare the chocolate <eos>	because draco may not assemble the strudels that james may prepare since a professor may jump petunia can prepare the chocolate <eos>
because draco may make the eclaire since ginny should hide the baklava that lupin should gobble he can gobble a doughnut <eos>	because draco may make the eclaire since ginny should hide the baklava that lupin should gobble he can gobble a doughnut <eos>	because draco may make the eclaire since ginny should hide the baklava that lupin should gobble he can gobble a doughnut <eos>
since a witch must eat a baklava that petunia can sprinkle she must create the pancake that ron must arrange <eos>	since a witch must eat a baklava that petunia can sprinkle she must not create the pancake that ron must arrange <eos>	since a witch must eat the baklava that petunia can sprinkle she must create the pancake that ron must arrange <eos>
because a professor must sprinkle a cake that fred must prepare the wizard must eat a eclaire that he should gobble <eos>	because a professor must sprinkle a cake that fred must prepare the wizard must eat a eclaire that he should gobble <eos>	because a professor must sprinkle a cake that fred must eat a eclaire that he should gobble <eos>
sirius must wiggle <eos>	sirius must wiggle <eos>	sirius must wiggle <eos>
george can jump <eos>	george can jump <eos>	george can jump <eos>
fred can laugh <eos>	fred can laugh <eos>	fred can laugh <eos>
voldemort should smile <eos>	voldemort should smile <eos>	voldemort should smile <eos>
james should smile <eos>	james should smile <eos>	james should smile <eos>
a wizard should assemble the baklava <eos>	a wizard should assemble the baklava <eos>	a wizard should assemble the baklava <eos>
ron may gobble the chocolates <eos>	ron may not gobble the chocolates <eos>	ron may not gobble the chocolates <eos>
a wizard may assemble the croissants <eos>	a wizard may assemble the croissants <eos>	a wizard may assemble the croissants <eos>
vernon should make the doughnuts <eos>	vernon should not make the doughnuts <eos>	vernon should not make the doughnuts <eos>
petunia must assemble a doughnut <eos>	petunia must not assemble a doughnut <eos>	petunia must not assemble a doughnut <eos>
because lily must arrange the souffle albus can prepare the cake that the witch must prepare <eos>	because lily must arrange the souffle albus can prepare the cake that the witch must prepare <eos>	because lily must arrange the souffle albus can prepare the cake that the witch must prepare <eos>
draco may sprinkle a cookie because james should make the croissants that petunia must arrange <eos>	draco may not sprinkle a cookie because james should make the croissants that petunia must arrange <eos>	draco may not sprinkle a cookie because james should make the croissants that petunia must arrange <eos>
because draco can wiggle the wizard may arrange the cake that the student should create <eos>	because draco can wiggle the wizard may not arrange the cake that the student should create <eos>	because draco can not wiggle the wizard may arrange the cake that the student should create <eos>
snape must gobble the baklava because petunia may swim because the wizard can hide the strudel <eos>	snape must gobble the baklava because petunia may swim because the wizard can hide the strudel <eos>	snape must gobble the baklava because petunia may swim because the wizard can hide the strudel <eos>
since james should gobble a baklava which a professor must chew a wizard must giggle <eos>	since james should gobble a baklava which a professor must chew a wizard must not giggle <eos>	since james should not gobble a baklava which a professor must chew a wizard must giggle <eos>
vernon should party <eos>	vernon should party <eos>	vernon should party <eos>
voldemort should swim <eos>	voldemort should swim <eos>	voldemort should swim <eos>
hagrid can swim <eos>	hagrid can swim <eos>	hagrid can swim <eos>
dobby must run <eos>	dobby must run <eos>	dobby must run <eos>
sirius should smile <eos>	sirius should smile <eos>	sirius should smile <eos>
since petunia must eat the souffle that albus may chew dobby may jump <eos>	since petunia must eat the souffle that albus may chew dobby may not jump <eos>	since petunia must not eat the souffle that albus may chew dobby may jump <eos>
the witch must hide the strudel since the student can prepare many cakes <eos>	the witch must not hide the strudel since the student can prepare many cakes <eos>	the witch must not hide the strudel since the student can prepare many cakes <eos>
snape should eat the doughnut which draco may sprinkle since ginny must smile <eos>	snape should eat the doughnut which draco may sprinkle since ginny must smile <eos>	snape should eat the doughnut which draco may sprinkle since ginny must smile <eos>
since neville may wiggle because lily can party he must chew the croissants <eos>	since neville may wiggle because lily can party he must chew the croissants <eos>	since neville may wiggle because lily can party he must chew the croissants <eos>
since a wizard must assemble a croissant james should chew the cookies <eos>	since a wizard must assemble a croissant james should not chew the cookies <eos>	since a wizard must not assemble a croissant james should chew the cookies <eos>
