source	target	prediction
a professor can chew the chocolates which hermione must chew <eos>	a professor can chew the chocolates which hermione must chew <eos>	a professor can chew the chocolates which hermione must chew <eos>
since hagrid should assemble the doughnut a wizard can hiccup <eos>	since hagrid should assemble the doughnut a wizard can hiccup <eos>	since hagrid should assemble the doughnut a wizard can hiccup <eos>
the student may prepare the cookies which snape should make <eos>	the student may prepare the cookies which snape should make <eos>	the student may prepare the cookies which snape should make <eos>
fred can prepare a chocolate that james must gobble <eos>	fred can not prepare a chocolate that james must gobble <eos>	fred can not prepare a chocolate that james must gobble <eos>
because dobby should gobble the chocolate because draco must laugh he may create the souffles since the professor must party <eos>	because dobby should gobble the chocolate because draco must laugh he may create the souffles since the professor must party <eos>	because dobby should gobble the chocolate because draco must laugh he may create the souffles since the professor must party <eos>
since ron may assemble a baklava which vernon may chew james can run since fred should gobble the strudels <eos>	since ron may assemble a baklava which vernon may chew james can not run since fred should gobble the strudels <eos>	since ron may assemble a baklava which vernon may chew james can not run since fred should gobble the strudels <eos>
because ginny can jump mcgonagall should gobble a cookie which the student can sprinkle since voldemort must prepare the souffle <eos>	because ginny can jump mcgonagall should gobble a cookie which the student can sprinkle since voldemort must prepare the souffle <eos>	because ginny can jump mcgonagall should gobble a cookie which the student can sprinkle since voldemort must prepare the souffle <eos>
petunia must laugh because he can prepare the croissants that the student should arrange because the professor must jump <eos>	petunia must not laugh because he can prepare the croissants that the student should arrange because the professor must jump <eos>	petunia must not laugh because he can prepare the croissants that the student should arrange because the professor must jump <eos>
since petunia may hide the chocolate which voldemort should make hermione must arrange the baklava that hermione must assemble <eos>	since petunia may hide the chocolate which voldemort should make hermione must not arrange the baklava that hermione must assemble <eos>	since petunia may hide the chocolate which voldemort should make hermione must not arrange the baklava that hermione must assemble <eos>
dobby can wiggle because hagrid must gobble many cookies that voldemort should gobble since voldemort must giggle <eos>	dobby can not wiggle because hagrid must gobble many cookies that voldemort should gobble since voldemort must giggle <eos>	dobby can not wiggle because hagrid must gobble many cookies that voldemort should gobble since voldemort must giggle <eos>
hermione may chew a strudel that fred can arrange since a witch may prepare a cookie <eos>	hermione may not chew a strudel that fred can arrange since a witch may prepare a cookie <eos>	hermione may not chew a strudel that fred can arrange since a witch may prepare a cookie <eos>
voldemort can make the doughnut because petunia should sprinkle many eclaires since harry may chew the cookies <eos>	voldemort can make the doughnut because petunia should sprinkle many eclaires since harry may chew the cookies <eos>	voldemort can make the doughnut because petunia should sprinkle many eclaires since harry may chew the cookies <eos>
since the professor can eat the cakes that she can eat voldemort must prepare a pancake <eos>	since the professor can eat the cakes that she can eat voldemort must not prepare a pancake <eos>	since the professor can eat the cakes that she can eat voldemort must not prepare a pancake <eos>
snape should sprinkle a cake since a student should arrange the souffles that lupin should gobble <eos>	snape should not sprinkle a cake since a student should arrange the souffles that lupin should gobble <eos>	snape should not sprinkle a cake since a student should arrange the souffles that lupin should gobble <eos>
ginny can chew the baklava that the witch must create <eos>	ginny can not chew the baklava that the witch must create <eos>	ginny can not chew the baklava that the witch must create <eos>
the wizard must chew the souffles which dobby should gobble <eos>	the wizard must not chew the souffles which dobby should gobble <eos>	the wizard must not chew the souffles which dobby should gobble <eos>
the witch should make the chocolates that vernon should hide <eos>	the witch should not make the chocolates that vernon should hide <eos>	the witch should not make the chocolates that vernon should hide <eos>
a wizard should make many croissants because hermione should swim <eos>	a wizard should not make many croissants because hermione should swim <eos>	a wizard should not make many croissants because hermione should swim <eos>
the professor should hide the eclaire which a student should eat <eos>	the professor should hide the eclaire which a student should eat <eos>	the professor should hide the eclaire which a student should eat <eos>
ginny must arrange the eclaires that a professor can hide <eos>	ginny must arrange the eclaires that a professor can hide <eos>	ginny must arrange the eclaires that a professor can hide <eos>
voldemort should arrange the baklava which she can hide <eos>	voldemort should not arrange the baklava which she can hide <eos>	voldemort should not arrange the baklava which she can hide <eos>
george should chew the pancake that he can prepare <eos>	george should not chew the pancake that he can prepare <eos>	george should not chew the pancake that he can prepare <eos>
harry should assemble the cookie that hagrid may sprinkle <eos>	harry should not assemble the cookie that hagrid may sprinkle <eos>	harry should not assemble the cookie that hagrid may sprinkle <eos>
the professor should assemble the baklava which mcgonagall can prepare <eos>	the professor should assemble the baklava which mcgonagall can prepare <eos>	the professor should assemble the baklava which mcgonagall can prepare <eos>
dobby must gobble the eclaire that george may sprinkle <eos>	dobby must not gobble the eclaire that george may sprinkle <eos>	dobby must not gobble the eclaire that george may sprinkle <eos>
dobby must eat the baklava which dobby may assemble <eos>	dobby must not eat the baklava which dobby may assemble <eos>	dobby must not eat the baklava which dobby may assemble <eos>
vernon must hide the eclaire which he can make <eos>	vernon must not hide the eclaire which he can make <eos>	vernon must not hide the eclaire which he can make <eos>
ginny should chew the souffles which james should make <eos>	ginny should not chew the souffles which james should make <eos>	ginny should not chew the souffles which james should make <eos>
draco may make the souffles that vernon may make <eos>	draco may not make the souffles that vernon may make <eos>	draco may not make the souffles that vernon may make <eos>
since the student should laugh the student must laugh <eos>	since the student should laugh the student must not laugh <eos>	since the student should laugh the student must not laugh <eos>
a wizard may arrange a souffle that sirius should create <eos>	a wizard may arrange a souffle that sirius should create <eos>	a wizard may arrange a souffle that sirius should create <eos>
ron should assemble a doughnut that george should make <eos>	ron should not assemble a doughnut that george should make <eos>	ron should not assemble a doughnut that george should make <eos>
james may hide the baklava that lupin must hide <eos>	james may not hide the baklava that lupin must hide <eos>	james may not hide the baklava that lupin must hide <eos>
harry should prepare a souffle which albus may prepare <eos>	harry should not prepare a souffle which albus may prepare <eos>	harry should not prepare a souffle which albus may prepare <eos>
he should chew a pancake because hermione should prepare a cookie <eos>	he should chew a pancake because hermione should prepare a cookie <eos>	he should chew a pancake because hermione should prepare a cookie <eos>
a student can gobble the doughnut which he should create <eos>	a student can not gobble the doughnut which he should create <eos>	a student can not gobble the doughnut which he should create <eos>
vernon may sprinkle many cakes which the professor may gobble <eos>	vernon may sprinkle many cakes which the professor may gobble <eos>	vernon may sprinkle many cakes which the professor may gobble <eos>
ron may prepare the souffle that neville must arrange <eos>	ron may not prepare the souffle that neville must arrange <eos>	ron may not prepare the souffle that neville must arrange <eos>
dobby should assemble the eclaire that dobby must eat <eos>	dobby should not assemble the eclaire that dobby must eat <eos>	dobby should not assemble the eclaire that dobby must eat <eos>
because snape can create the cakes that hagrid can create lupin can make the cakes <eos>	because snape can create the cakes that hagrid can create lupin can not make the cakes <eos>	because snape can create the cakes that hagrid can create lupin can not make the cakes <eos>
mcgonagall should hide many doughnuts which a wizard should hide because she should assemble a cake <eos>	mcgonagall should hide many doughnuts which a wizard should hide because she should assemble a cake <eos>	mcgonagall should hide many doughnuts which a wizard should hide because she should assemble a cake <eos>
because she must wiggle a wizard can sprinkle the baklava which the student may eat <eos>	because she must wiggle a wizard can not sprinkle the baklava which the student may eat <eos>	because she must wiggle a wizard can not sprinkle the baklava which the student may eat <eos>
snape can create the cake since lily can gobble the doughnut which fred should make <eos>	snape can create the cake since lily can gobble the doughnut which fred should make <eos>	snape can create the cake since lily can gobble the doughnut which fred should make <eos>
since he must hide many strudels since hermione can chew the doughnut she must laugh <eos>	since he must hide many strudels since hermione can chew the doughnut she must laugh <eos>	since he must hide many strudels since hermione can chew the doughnut she must laugh <eos>
dobby may prepare the cakes that a witch should chew <eos>	dobby may not prepare the cakes that a witch should chew <eos>	dobby may not prepare the cakes that a witch should chew <eos>
hermione may make the souffles that a wizard can eat <eos>	hermione may not make the souffles that a wizard can eat <eos>	hermione may not make the souffles that a wizard can eat <eos>
since ron should chew the strudel ron can arrange the pancakes <eos>	since ron should chew the strudel ron can arrange the pancakes <eos>	since ron should chew the strudel ron can arrange the pancakes <eos>
since the witch should gobble the souffle ginny can wiggle <eos>	since the witch should gobble the souffle ginny can not wiggle <eos>	since the witch should gobble the souffle ginny can not wiggle <eos>
a witch should chew the eclaire that a witch must prepare <eos>	a witch should chew the eclaire that a witch must prepare <eos>	a witch should chew the eclaire that a witch must prepare <eos>
sirius must jump <eos>	sirius must jump <eos>	sirius must jump <eos>
dobby should wiggle <eos>	dobby should wiggle <eos>	dobby should wiggle <eos>
mcgonagall may giggle <eos>	mcgonagall may giggle <eos>	mcgonagall may giggle <eos>
vernon should hiccup <eos>	vernon should hiccup <eos>	vernon should hiccup <eos>
draco must walk <eos>	draco must walk <eos>	draco must walk <eos>
because neville can hide a croissant lily can sprinkle the croissants <eos>	because neville can hide a croissant lily can not sprinkle the croissants <eos>	because neville can hide a croissant lily can not sprinkle the croissants <eos>
ron must make the eclaire since petunia can hide the strudel <eos>	ron must not make the eclaire since petunia can hide the strudel <eos>	ron must not make the eclaire since petunia can hide the strudel <eos>
since lily must eat the baklava petunia may arrange many chocolates <eos>	since lily must eat the baklava petunia may not arrange many chocolates <eos>	since lily must eat the baklava petunia may not arrange many chocolates <eos>
mcgonagall must gobble a souffle because snape should make the chocolates <eos>	mcgonagall must not gobble a souffle because snape should make the chocolates <eos>	mcgonagall must not gobble a souffle because snape should make the chocolates <eos>
a wizard may arrange a croissant that vernon must create <eos>	a wizard may not arrange a croissant that vernon must create <eos>	a wizard may not arrange a croissant that vernon must create <eos>
snape must hide a doughnut that draco should hide <eos>	snape must hide a doughnut that draco should hide <eos>	snape must hide a doughnut that draco should hide <eos>
because harry should laugh albus must smile <eos>	because harry should laugh albus must not smile <eos>	because harry should laugh albus must not smile <eos>
a student must gobble a doughnut <eos>	a student must not gobble a doughnut <eos>	a student must not gobble a doughnut <eos>
the professor can eat the souffle <eos>	the professor can not eat the souffle <eos>	the professor can not eat the souffle <eos>
a witch should gobble the doughnuts <eos>	a witch should not gobble the doughnuts <eos>	a witch should not gobble the doughnuts <eos>
sirius should eat the cakes which george can assemble <eos>	sirius should not eat the cakes which george can assemble <eos>	sirius should not eat the cakes which george can assemble <eos>
the witch must make a souffle because harry must swim <eos>	the witch must make a souffle because harry must swim <eos>	the witch must make a souffle because harry must swim <eos>
since james may laugh a wizard should eat the souffle <eos>	since james may laugh a wizard should eat the souffle <eos>	since james may laugh a wizard should eat the souffle <eos>
petunia can eat a baklava that the student must create <eos>	petunia can eat a baklava that the student must create <eos>	petunia can eat a baklava that the student must create <eos>
neville should chew a croissant that the student may eat <eos>	neville should chew a croissant that the student may eat <eos>	neville should chew a croissant that the student may eat <eos>
the witch may run since mcgonagall must prepare a eclaire <eos>	the witch may run since mcgonagall must prepare a eclaire <eos>	the witch may run since mcgonagall must prepare a eclaire <eos>
she should eat the cookies which sirius must create <eos>	she should not eat the cookies which sirius must create <eos>	she should not eat the cookies which sirius must create <eos>
voldemort may laugh because george must assemble a baklava <eos>	voldemort may not laugh because george must assemble a baklava <eos>	voldemort may not laugh because george must assemble a baklava <eos>
voldemort must gobble the eclaires which ginny must hide <eos>	voldemort must not gobble the eclaires which ginny must hide <eos>	voldemort must not gobble the eclaires which ginny must hide <eos>
sirius may assemble the cookies which a wizard must arrange <eos>	sirius may assemble the cookies which a wizard must arrange <eos>	sirius may assemble the cookies which a wizard must arrange <eos>
harry must hide the chocolates <eos>	harry must not hide the chocolates <eos>	harry must not hide the chocolates <eos>
fred may arrange the chocolates <eos>	fred may not arrange the chocolates <eos>	fred may not arrange the chocolates <eos>
hagrid may make the cakes <eos>	hagrid may not make the cakes <eos>	hagrid may not make the cakes <eos>
a student must create a cake <eos>	a student must create a cake <eos>	a student must create a cake <eos>
albus can prepare the chocolate <eos>	albus can not prepare the chocolate <eos>	albus can not prepare the chocolate <eos>
because the witch may create many cakes sirius may make the chocolate <eos>	because the witch may create many cakes sirius may not make the chocolate <eos>	because the witch may create many cakes sirius may not make the chocolate <eos>
lily should assemble the cakes which albus should prepare since fred can party <eos>	lily should assemble the cakes which albus should prepare since fred can party <eos>	lily should assemble the cakes which albus should prepare since fred can party <eos>
albus should arrange the cakes that snape must create because draco must wiggle <eos>	albus should arrange the cakes that snape must create because draco must wiggle <eos>	albus should arrange the cakes that snape must create because draco must wiggle <eos>
petunia must run since lupin must hide the chocolates that hagrid can eat <eos>	petunia must run since lupin must hide the chocolates that hagrid can eat <eos>	petunia must run since lupin must hide the chocolates that hagrid can eat <eos>
lupin may sprinkle the baklava since the wizard may make the pancakes <eos>	lupin may not sprinkle the baklava since the wizard may make the pancakes <eos>	lupin may not sprinkle the baklava since the wizard may make the pancakes <eos>
harry must laugh <eos>	harry must laugh <eos>	harry must laugh <eos>
snape can jump <eos>	snape can jump <eos>	snape can jump <eos>
george should walk <eos>	george should walk <eos>	george should walk <eos>
hermione should swim <eos>	hermione should swim <eos>	hermione should swim <eos>
hagrid must walk <eos>	hagrid must walk <eos>	hagrid must walk <eos>
he may make the cookies <eos>	he may make the cookies <eos>	he may make the cookies <eos>
vernon must prepare the strudels <eos>	vernon must prepare the strudels <eos>	vernon must prepare the strudels <eos>
harry should make a baklava <eos>	harry should make a baklava <eos>	harry should make a baklava <eos>
james can sprinkle the souffles <eos>	james can sprinkle the souffles <eos>	james can sprinkle the souffles <eos>
ginny may gobble the baklava <eos>	ginny may gobble the baklava <eos>	ginny may gobble the baklava <eos>
he must arrange a croissant that fred may eat <eos>	he must arrange a croissant that fred may eat <eos>	he must arrange a croissant that fred may eat <eos>
george may assemble the souffles which neville must prepare <eos>	george may assemble the souffles which neville must prepare <eos>	george may assemble the souffles which neville must prepare <eos>
voldemort can gobble the strudels that fred must hide <eos>	voldemort can gobble the strudels that fred must hide <eos>	voldemort can gobble the strudels that fred must hide <eos>
she may gobble a pancake because sirius should run <eos>	she may gobble a pancake because sirius should run <eos>	she may gobble a pancake because sirius should run <eos>
fred may make a eclaire that voldemort should arrange <eos>	fred may make a eclaire that voldemort should arrange <eos>	fred may make a eclaire that voldemort should arrange <eos>
albus can eat the strudel <eos>	albus can not eat the strudel <eos>	albus can not eat the strudel <eos>
george should make the cookies <eos>	george should not make the cookies <eos>	george should not make the cookies <eos>
george must eat a baklava <eos>	george must not eat a baklava <eos>	george must not eat a baklava <eos>
the professor can chew a doughnut <eos>	the professor can chew a doughnut <eos>	the professor can chew a doughnut <eos>
neville can sprinkle many baklava <eos>	neville can not sprinkle many baklava <eos>	neville can not sprinkle many baklava <eos>
harry must prepare the cookies that sirius may hide <eos>	harry must prepare the cookies that sirius may hide <eos>	harry must prepare the cookies that sirius may hide <eos>
neville can arrange the croissant which draco may gobble <eos>	neville can arrange the croissant which draco may gobble <eos>	neville can arrange the croissant which draco may gobble <eos>
neville must arrange a cake which fred should gobble <eos>	neville must arrange a cake which fred should gobble <eos>	neville must arrange a cake which fred should gobble <eos>
he should assemble the baklava that he can sprinkle <eos>	he should assemble the baklava that he can sprinkle <eos>	he should assemble the baklava that he can sprinkle <eos>
neville may gobble the chocolates which ron may eat <eos>	neville may gobble the chocolates which ron may eat <eos>	neville may gobble the chocolates which ron may eat <eos>
petunia may create the chocolates which george can hide <eos>	petunia may create the chocolates which george can hide <eos>	petunia may create the chocolates which george can hide <eos>
snape must prepare a cake which ron may make <eos>	snape must prepare a cake which ron may make <eos>	snape must prepare a cake which ron may make <eos>
draco must chew many doughnuts that voldemort should assemble <eos>	draco must chew many doughnuts that voldemort should assemble <eos>	draco must chew many doughnuts that voldemort should assemble <eos>
harry should eat the eclaires that neville should make <eos>	harry should eat the eclaires that neville should make <eos>	harry should eat the eclaires that neville should make <eos>
because neville may hiccup a professor should swim <eos>	because neville may hiccup a professor should not swim <eos>	because neville may hiccup a professor should not swim <eos>
ginny should make the souffles <eos>	ginny should not make the souffles <eos>	ginny should not make the souffles <eos>
ron should chew the strudel <eos>	ron should not chew the strudel <eos>	ron should not chew the strudel <eos>
petunia may assemble the croissant <eos>	petunia may not assemble the croissant <eos>	petunia may not assemble the croissant <eos>
neville should assemble the doughnuts <eos>	neville should not assemble the doughnuts <eos>	neville should not assemble the doughnuts <eos>
a witch should prepare the eclaires <eos>	a witch should prepare the eclaires <eos>	a witch should prepare the eclaires <eos>
the witch must assemble the cookies that petunia must create <eos>	the witch must not assemble the cookies that petunia must create <eos>	the witch must not assemble the cookies that petunia must create <eos>
the student may assemble a eclaire that ginny may eat <eos>	the student may not assemble a eclaire that ginny may eat <eos>	the student may not assemble a eclaire that ginny may eat <eos>
the witch should chew the eclaire that she can gobble <eos>	the witch should not chew the eclaire that she can gobble <eos>	the witch should not chew the eclaire that she can gobble <eos>
the professor may eat the pancakes that the professor can make <eos>	the professor may eat the pancakes that the professor can make <eos>	the professor may eat the pancakes that the professor can make <eos>
a professor should sprinkle the souffle that he may eat <eos>	a professor should not sprinkle the souffle that he may eat <eos>	a professor should not sprinkle the souffle that he may eat <eos>
ginny may jump <eos>	ginny may not jump <eos>	ginny may not jump <eos>
the wizard should party <eos>	the wizard should party <eos>	the wizard should party <eos>
dobby must party <eos>	dobby must not party <eos>	dobby must not party <eos>
the witch can wiggle <eos>	the witch can wiggle <eos>	the witch can wiggle <eos>
george must laugh <eos>	george must not laugh <eos>	george must not laugh <eos>
james can hide a eclaire <eos>	james can not hide a eclaire <eos>	james can not hide a eclaire <eos>
hermione should arrange the croissants <eos>	hermione should not arrange the croissants <eos>	hermione should not arrange the croissants <eos>
mcgonagall may assemble the cake <eos>	mcgonagall may not assemble the cake <eos>	mcgonagall may not assemble the cake <eos>
he can hide a baklava <eos>	he can not hide a baklava <eos>	he can not hide a baklava <eos>
sirius may prepare many cookies <eos>	sirius may not prepare many cookies <eos>	sirius may not prepare many cookies <eos>
ron can assemble the chocolates which the student should eat <eos>	ron can not assemble the chocolates which the student should eat <eos>	ron can not assemble the chocolates which the student should eat <eos>
mcgonagall should hide the souffles which a wizard can make <eos>	mcgonagall should not hide the souffles which a wizard can make <eos>	mcgonagall should not hide the souffles which a wizard can make <eos>
the professor may hide a doughnut that ron should sprinkle <eos>	the professor may not hide a doughnut that ron should sprinkle <eos>	the professor may not hide a doughnut that ron should sprinkle <eos>
the professor may eat many croissants that albus must create <eos>	the professor may not eat many croissants that albus must create <eos>	the professor may not eat many croissants that albus must create <eos>
since neville must gobble many chocolates voldemort must hide the strudels <eos>	since neville must gobble many chocolates voldemort must hide the strudels <eos>	since neville must gobble many chocolates voldemort must hide the strudels <eos>
george must prepare the eclaires that ron can hide <eos>	george must prepare the eclaires that ron can hide <eos>	george must prepare the eclaires that ron can hide <eos>
hermione should prepare many strudels that she can eat <eos>	hermione should prepare many strudels that she can eat <eos>	hermione should prepare many strudels that she can eat <eos>
snape can sprinkle the cakes that ginny may sprinkle <eos>	snape can sprinkle the cakes that ginny may sprinkle <eos>	snape can sprinkle the cakes that ginny may sprinkle <eos>
neville should eat the baklava which lily should assemble <eos>	neville should eat the baklava which lily should assemble <eos>	neville should eat the baklava which lily should assemble <eos>
snape must assemble a chocolate that ron must gobble <eos>	snape must assemble a chocolate that ron must gobble <eos>	snape must assemble a chocolate that ron must gobble <eos>
ron can chew the croissants which ginny must arrange <eos>	ron can chew the croissants which ginny must arrange <eos>	ron can chew the croissants which ginny must arrange <eos>
george must gobble many croissants that vernon may hide <eos>	george must gobble many croissants that vernon may hide <eos>	george must gobble many croissants that vernon may hide <eos>
ginny should make the eclaire which lily should assemble <eos>	ginny should make the eclaire which lily should assemble <eos>	ginny should make the eclaire which lily should assemble <eos>
harry may eat the doughnuts which voldemort must sprinkle <eos>	harry may eat the doughnuts which voldemort must sprinkle <eos>	harry may eat the doughnuts which voldemort must sprinkle <eos>
dobby can eat the strudel that sirius may arrange <eos>	dobby can eat the strudel that sirius may arrange <eos>	dobby can eat the strudel that sirius may arrange <eos>
neville should hide a chocolate that james should hide <eos>	neville should not hide a chocolate that james should hide <eos>	neville should not hide a chocolate that james should hide <eos>
because the professor should gobble the chocolate hermione must walk <eos>	because the professor should gobble the chocolate hermione must walk <eos>	because the professor should gobble the chocolate hermione must walk <eos>
snape should gobble the pancake that a professor may prepare <eos>	snape should gobble the pancake that a professor may prepare <eos>	snape should gobble the pancake that a professor may prepare <eos>
george may arrange the doughnuts which vernon may hide <eos>	george may not arrange the doughnuts which vernon may hide <eos>	george may not arrange the doughnuts which vernon may hide <eos>
voldemort must arrange the cakes that james may prepare <eos>	voldemort must not arrange the cakes that james may prepare <eos>	voldemort must not arrange the cakes that james may prepare <eos>
the professor can create the croissants which vernon must eat <eos>	the professor can not create the croissants which vernon must eat <eos>	the professor can not create the croissants which vernon must eat <eos>
petunia must gobble the croissant since the student must smile <eos>	petunia must not gobble the croissant since the student must smile <eos>	petunia must not gobble the croissant since the student must smile <eos>
a professor should chew the croissants that he should create <eos>	a professor should not chew the croissants that he should create <eos>	a professor should not chew the croissants that he should create <eos>
the student should create the chocolates that a professor may sprinkle <eos>	the student should create the chocolates that a professor may sprinkle <eos>	the student should create the chocolates that a professor may sprinkle <eos>
because she must prepare the croissants ron must sprinkle the eclaires <eos>	because she must prepare the croissants ron must sprinkle the eclaires <eos>	because she must prepare the croissants ron must sprinkle the eclaires <eos>
draco should sprinkle the doughnuts <eos>	draco should not sprinkle the doughnuts <eos>	draco should not sprinkle the doughnuts <eos>
lupin can make a croissant <eos>	lupin can not make a croissant <eos>	lupin can not make a croissant <eos>
the student should make the souffles <eos>	the student should make the souffles <eos>	the student should make the souffles <eos>
the student should sprinkle many croissants <eos>	the student should sprinkle many croissants <eos>	the student should sprinkle many croissants <eos>
a professor must eat a souffle <eos>	a professor must eat a souffle <eos>	a professor must eat a souffle <eos>
draco must chew the eclaire that fred must gobble <eos>	draco must not chew the eclaire that fred must gobble <eos>	draco must not chew the eclaire that fred must gobble <eos>
sirius should eat the cookie that petunia may hide <eos>	sirius should not eat the cookie that petunia may hide <eos>	sirius should not eat the cookie that petunia may hide <eos>
since she must chew the cakes albus must walk <eos>	since she must chew the cakes albus must not walk <eos>	since she must chew the cakes albus must not walk <eos>
george must sprinkle the baklava which he can arrange <eos>	george must not sprinkle the baklava which he can arrange <eos>	george must not sprinkle the baklava which he can arrange <eos>
george may hide the strudels that draco should eat <eos>	george may not hide the strudels that draco should eat <eos>	george may not hide the strudels that draco should eat <eos>
since hagrid can sprinkle the baklava which hagrid may assemble george should chew many chocolates <eos>	since hagrid can sprinkle the baklava which hagrid may assemble george should chew many chocolates <eos>	since hagrid can sprinkle the baklava which hagrid may assemble george should chew many chocolates <eos>
a professor may party since ron can prepare the souffle which he should create <eos>	a professor may not party since ron can prepare the souffle which he should create <eos>	a professor may not party since ron can prepare the souffle which he should create <eos>
dobby should smile because she must chew the souffle that the witch may sprinkle <eos>	dobby should not smile because she must chew the souffle that the witch may sprinkle <eos>	dobby should not smile because she must chew the souffle that the witch may sprinkle <eos>
george should hide the doughnuts that james must arrange since george must eat a pancake <eos>	george should hide the doughnuts that james must arrange since george must eat a pancake <eos>	george should hide the doughnuts that james must arrange since george must eat a pancake <eos>
dobby should hide the croissant since voldemort should prepare the croissant that albus must chew <eos>	dobby should hide the croissant since voldemort should prepare the croissant that albus must chew <eos>	dobby should hide the croissant since voldemort should prepare the croissant that albus must chew <eos>
hermione should prepare the cakes that george should create <eos>	hermione should prepare the cakes that george should create <eos>	hermione should prepare the cakes that george should create <eos>
james should assemble the eclaires that fred must prepare <eos>	james should assemble the eclaires that fred must prepare <eos>	james should assemble the eclaires that fred must prepare <eos>
petunia can arrange the souffle that james may create <eos>	petunia can arrange the souffle that james may create <eos>	petunia can arrange the souffle that james may create <eos>
dobby can chew a strudel that vernon should chew <eos>	dobby can chew a strudel that vernon should chew <eos>	dobby can chew a strudel that vernon should chew <eos>
snape can chew the chocolate that ginny should eat <eos>	snape can chew the chocolate that ginny should eat <eos>	snape can chew the chocolate that ginny should eat <eos>
a student must gobble a baklava that dobby must create <eos>	a student must not gobble a baklava that dobby must create <eos>	a student must not gobble a baklava that dobby must create <eos>
he must eat a eclaire that a wizard may eat <eos>	he must not eat a eclaire that a wizard may eat <eos>	he must not eat a eclaire that a wizard may eat <eos>
a student should assemble the eclaire that hermione must assemble <eos>	a student should not assemble the eclaire that hermione must assemble <eos>	a student should not assemble the eclaire that hermione must assemble <eos>
james should chew the cakes that a professor must eat <eos>	james should not chew the cakes that a professor must eat <eos>	james should not chew the cakes that a professor must eat <eos>
she should arrange the eclaires because james should gobble the chocolate <eos>	she should arrange the eclaires because james should gobble the chocolate <eos>	she should arrange the eclaires because james should gobble the chocolate <eos>
because george must prepare the baklava lupin may run because the professor must make the pancakes that harry should arrange <eos>	because george must prepare the baklava lupin may not run because the professor must make the pancakes that harry should arrange <eos>	because george must prepare the baklava lupin may not run because the professor must make the pancakes that harry should arrange <eos>
because hagrid may hide a strudel that the professor can gobble vernon may assemble the strudel that harry should assemble <eos>	because hagrid may hide a strudel that the professor can gobble vernon may assemble the strudel that harry should assemble <eos>	because hagrid may hide a strudel that the professor can gobble vernon may assemble the strudel that harry should assemble <eos>
since voldemort may sprinkle the souffles since george must hiccup harry can make a doughnut that a student must gobble <eos>	since voldemort may sprinkle the souffles since george must hiccup harry can make a doughnut that a student must gobble <eos>	since voldemort may sprinkle the souffles since george must hiccup harry can make a doughnut that a student must gobble <eos>
since the student should assemble the eclaires that lily may eat albus should prepare the doughnuts which draco can eat <eos>	since the student should assemble the eclaires that lily may eat albus should prepare the doughnuts which draco can eat <eos>	since the student should assemble the eclaires that lily may eat albus should prepare the doughnuts which draco can eat <eos>
because a professor should make the croissants that james should arrange vernon may make the souffle which george must arrange <eos>	because a professor should make the croissants that james should arrange vernon may make the souffle which george must arrange <eos>	because a professor should make the croissants that james should arrange vernon may make the souffle which george must arrange <eos>
lily should swim <eos>	lily should swim <eos>	lily should swim <eos>
harry should hiccup <eos>	harry should hiccup <eos>	harry should hiccup <eos>
vernon must walk <eos>	vernon must walk <eos>	vernon must walk <eos>
ron can swim <eos>	ron can swim <eos>	ron can swim <eos>
she must giggle <eos>	she must giggle <eos>	she must giggle <eos>
dobby can create the cakes <eos>	dobby can create the cakes <eos>	dobby can create the cakes <eos>
lily must create the eclaires <eos>	lily must create the eclaires <eos>	lily must create the eclaires <eos>
hermione can prepare the souffles <eos>	hermione can prepare the souffles <eos>	hermione can prepare the souffles <eos>
he can prepare many eclaires <eos>	he can prepare many eclaires <eos>	he can prepare many eclaires <eos>
albus should prepare the doughnuts <eos>	albus should prepare the doughnuts <eos>	albus should prepare the doughnuts <eos>
vernon must eat a baklava <eos>	vernon must not eat a baklava <eos>	vernon must not eat a baklava <eos>
neville should make the souffle <eos>	neville should not make the souffle <eos>	neville should not make the souffle <eos>
snape should gobble many doughnuts <eos>	snape should not gobble many doughnuts <eos>	snape should not gobble many doughnuts <eos>
hagrid should arrange a strudel <eos>	hagrid should not arrange a strudel <eos>	hagrid should not arrange a strudel <eos>
hermione may gobble the croissants <eos>	hermione may not gobble the croissants <eos>	hermione may not gobble the croissants <eos>
since petunia should hide a doughnut since a witch must arrange the souffles that draco should arrange ron must giggle <eos>	since petunia should hide a doughnut since a witch must arrange the souffles that draco should arrange ron must not giggle <eos>	since petunia should hide a doughnut since a witch must arrange the souffles that draco should arrange ron must not giggle <eos>
since the professor can gobble the eclaires since lily must make a pancake that voldemort should hide she must hiccup <eos>	since the professor can gobble the eclaires since lily must make a pancake that voldemort should hide she must not hiccup <eos>	since the professor can gobble the eclaires since lily must make a pancake that voldemort should hide she must not hiccup <eos>
she should gobble a chocolate which a witch should create since ginny should make the pancake that albus must make <eos>	she should not gobble a chocolate which a witch should create since ginny should make the pancake that albus must make <eos>	she should not gobble a chocolate which a witch should create since ginny should make the pancake that albus must make <eos>
because a wizard may hide a croissant that ginny must assemble james must create many croissants that george should sprinkle <eos>	because a wizard may hide a croissant that ginny must assemble james must not create many croissants that george should sprinkle <eos>	because a wizard may hide a croissant that ginny must assemble james must not create many croissants that george should sprinkle <eos>
