Target Sentence,Predicted Sentence,Source Length,Target Length,Prediction Length,Correct Transformation,Parseable,Preserves Identical Tree Structure,"Preserves Significant Clauses (S, AdvP, RelP)"
"['draco must chew the baklava that albus should arrange', 'draco must chew the baklava that albus should arrange', 9, 9, 9, 1, 1, 1, 1]"
"['because the student should walk hagrid must laugh', 'because the student should walk hagrid must laugh', 8, 8, 8, 1, 1, 1, 1]"
"['she must prepare a chocolate since a professor may hide the souffles that he must chew', 'she must prepare a chocolate since a professor may hide the souffles that he must chew', 16, 16, 16, 1, 1, 1, 1]"
"['because james may create many chocolates a wizard must make the souffles which dobby must assemble', 'because james may create many chocolates a wizard must make the souffles which dobby must assemble', 16, 16, 16, 1, 1, 1, 1]"
"['the witch must gobble many baklava that petunia should prepare because she must eat a doughnut', 'the witch must gobble many baklava that petunia should prepare because she must eat a doughnut', 16, 16, 16, 1, 1, 1, 1]"
"['because hagrid should chew the baklava snape should hide a pancake which lupin must prepare', 'because hagrid should chew the baklava snape should hide a pancake which lupin must prepare', 15, 15, 15, 1, 1, 1, 1]"
"['snape can create the baklava which fred must sprinkle because vernon may hide the strudel', 'snape can create the baklava which fred must sprinkle because vernon may hide the strudel', 15, 15, 15, 1, 1, 1, 1]"
"['he should prepare the baklava because draco should hide the cakes which harry can hide', 'he should prepare the baklava because draco should hide the cakes which harry can hide', 15, 15, 15, 1, 1, 1, 1]"
"['since neville may chew the cookies lupin must prepare many pancakes that draco should eat', 'since neville may chew the cookies lupin must prepare many pancakes that draco should eat', 15, 15, 15, 1, 1, 1, 1]"
"['sirius may walk', 'sirius may walk', 3, 3, 3, 1, 1, 1, 1]"
"['petunia can laugh', 'petunia can laugh', 3, 3, 3, 1, 1, 1, 1]"
"['hagrid may laugh', 'hagrid may laugh', 3, 3, 3, 1, 1, 1, 1]"
"['he may swim', 'he may swim', 3, 3, 3, 1, 1, 1, 1]"
"['snape should hiccup', 'snape should hiccup', 3, 3, 3, 1, 1, 1, 1]"
"['since the student must sprinkle the strudels a wizard must prepare the strudels which sirius should arrange', 'since the student must sprinkle the strudels a wizard must prepare the strudels which sirius should arrange', 17, 17, 17, 1, 1, 1, 1]"
"['since she must party vernon can sprinkle a pancake that she should prepare since mcgonagall may sprinkle the baklava that harry may chew', 'since she must party harry can sprinkle a pancake that vernon should prepare since she may chew the baklava that mcgonagall may sprinkle', 23, 23, 23, 0, 1, 0, 1]"
"['because the wizard may prepare the chocolates since hagrid should assemble a croissant which ginny must create the student should sprinkle the strudels', 'because the wizard may prepare the chocolates which hagrid should assemble a croissant since ginny a the the student should create the strudels', 23, 23, 23, 0, 0, 'N/A', 'N/A']"
"['because a professor can assemble the croissant that hagrid can create a student should prepare a pancake since harry may assemble a pancake', 'because a professor can assemble the pancake that harry can create a wizard should prepare a croissant since a student may assemble', 23, 23, 22, 0, 1, 0, 0]"
"['ginny may make the doughnut since draco can sprinkle the cookies', 'ginny may make the doughnut since draco can sprinkle the cookies', 11, 11, 11, 1, 1, 1, 1]"
"['dobby should assemble the pancakes because petunia should chew the eclaires', 'dobby should assemble the pancakes because petunia should chew the eclaires', 11, 11, 11, 1, 1, 1, 1]"
"['ron should gobble a eclaire since lily should hide many pancakes', 'ron should gobble a eclaire since lily should hide many pancakes', 11, 11, 11, 1, 1, 1, 1]"
"['a witch can arrange the pancakes that the wizard may prepare', 'a witch can arrange the pancakes that the wizard may prepare', 11, 11, 11, 1, 1, 1, 1]"
"['hagrid should swim', 'hagrid should swim', 3, 3, 3, 1, 1, 1, 1]"
"['he can gobble the cookie that the wizard can eat', 'he can gobble the cookie that the wizard can eat', 10, 10, 10, 1, 1, 1, 1]"
"['george should prepare the eclaires', 'george should prepare the eclaires', 5, 5, 5, 1, 1, 1, 1]"
"['hermione must make many cakes', 'hermione must make many cakes', 5, 5, 5, 1, 1, 1, 1]"
"['neville should arrange the cookies', 'neville should arrange the cookies', 5, 5, 5, 1, 1, 1, 1]"
"['dobby may chew the cookies', 'dobby may chew the cookies', 5, 5, 5, 1, 1, 1, 1]"
"['snape should hide the doughnuts', 'snape should hide the doughnuts', 5, 5, 5, 1, 1, 1, 1]"
"['because snape may sprinkle the cake which voldemort may assemble snape should make the strudels', 'because snape may sprinkle the cake which voldemort may assemble snape should make the strudels', 15, 15, 15, 1, 1, 1, 1]"
"['ginny may create the cakes because voldemort must make the cookies that james can make', 'ginny may create the cakes because voldemort must make the cookies that james can make', 15, 15, 15, 1, 1, 1, 1]"
"['since fred can prepare the baklava dobby should hide the cakes that george should hide', 'since fred can prepare the baklava dobby should hide the cakes that george should hide', 15, 15, 15, 1, 1, 1, 1]"
"['because albus should gobble the croissants that vernon must eat ginny must sprinkle the baklava', 'because albus should gobble the croissants that vernon must eat ginny must sprinkle the baklava', 15, 15, 15, 1, 1, 1, 1]"
"['a wizard must make the cookies', 'a wizard must make the cookies', 6, 6, 6, 1, 1, 1, 1]"
"['he must swim since a student must make a cake', 'he must swim since a student must make a cake', 10, 10, 10, 1, 1, 1, 1]"
"['a student may arrange many doughnuts that albus may create', 'a student may arrange many doughnuts that albus may create', 10, 10, 10, 1, 1, 1, 1]"
"['a professor should prepare many cookies that voldemort can hide', 'a professor should prepare many cookies that voldemort can hide', 10, 10, 10, 1, 1, 1, 1]"
"['the student must laugh because the professor can make the souffles', 'the student must laugh because the professor can make the souffles', 11, 11, 11, 1, 1, 1, 1]"
"['a witch can gobble the croissants which the student may eat', 'a witch can gobble the croissants which the student may eat', 11, 11, 11, 1, 1, 1, 1]"
"['lupin may hide a cookie', 'lupin may hide a cookie', 5, 5, 5, 1, 1, 1, 1]"
"['sirius should create the souffle', 'sirius should create the souffle', 5, 5, 5, 1, 1, 1, 1]"
"['lupin can arrange the strudels', 'lupin can arrange the strudels', 5, 5, 5, 1, 1, 1, 1]"
"['hagrid should prepare the pancakes', 'hagrid should prepare the pancakes', 5, 5, 5, 1, 1, 1, 1]"
"['snape may assemble the pancakes', 'snape may assemble the pancakes', 5, 5, 5, 1, 1, 1, 1]"
"['the wizard must arrange the eclaires', 'the wizard must arrange the eclaires', 6, 6, 6, 1, 1, 1, 1]"
"['lupin should sprinkle a chocolate that hagrid must make', 'lupin should sprinkle a chocolate that hagrid must make', 9, 9, 9, 1, 1, 1, 1]"
"['voldemort should sprinkle the baklava which neville can hide', 'voldemort should sprinkle the baklava which neville can hide', 9, 9, 9, 1, 1, 1, 1]"
"['voldemort must gobble the strudel which george may hide', 'voldemort must gobble the strudel which george may hide', 9, 9, 9, 1, 1, 1, 1]"
"['draco may gobble a cake that fred can create', 'draco may gobble a cake that fred can create', 9, 9, 9, 1, 1, 1, 1]"
"['since hagrid may chew the pancakes mcgonagall may wiggle', 'since hagrid may chew the pancakes mcgonagall may wiggle', 9, 9, 9, 1, 1, 1, 1]"
"['draco must hide the strudels that a witch must assemble', 'draco must hide the strudels that a witch must assemble', 10, 10, 10, 1, 1, 1, 1]"
"['voldemort should gobble the croissant that the student should prepare', 'voldemort should gobble the croissant that the student should prepare', 10, 10, 10, 1, 1, 1, 1]"
"['the student may sprinkle the cookies that ron should gobble', 'the student may sprinkle the cookies that ron should gobble', 10, 10, 10, 1, 1, 1, 1]"
"['dobby may create the strudel that the student can hide', 'dobby may create the strudel that the student can hide', 10, 10, 10, 1, 1, 1, 1]"
"['because fred must smile draco may sprinkle the croissants because snape should party', 'because fred must smile draco may sprinkle the croissants because snape should party', 13, 13, 13, 1, 1, 1, 1]"
"['since ginny must hide many cakes the student may sprinkle the croissant', 'since ginny must hide many cakes the student may sprinkle the croissant', 12, 12, 12, 1, 1, 1, 1]"
"['draco may prepare a eclaire that ron must arrange', 'draco may prepare a eclaire that ron must arrange', 9, 9, 9, 1, 1, 1, 1]"
"['snape may gobble the croissants that lupin can prepare', 'snape may gobble the croissants that lupin can prepare', 9, 9, 9, 1, 1, 1, 1]"
"['petunia should eat the souffles that ginny should make', 'petunia should eat the souffles that ginny should make', 9, 9, 9, 1, 1, 1, 1]"
"['mcgonagall must create the cakes that hermione must make', 'mcgonagall must create the cakes that hermione must make', 9, 9, 9, 1, 1, 1, 1]"
"['she can gobble the eclaire which harry should assemble', 'she can gobble the eclaire which harry should assemble', 9, 9, 9, 1, 1, 1, 1]"
"['since a professor may make the doughnut lupin must make a pancake', 'since a professor may make the doughnut lupin must make a pancake', 12, 12, 12, 1, 1, 1, 1]"
"['since the student should prepare a strudel ron may create a eclaire', 'since the student should prepare a strudel ron may create a eclaire', 12, 12, 12, 1, 1, 1, 1]"
"['because a professor must eat the souffles george should arrange the eclaires that hagrid may create', 'because a professor must eat the souffles george should arrange the eclaires that hagrid may create', 16, 16, 16, 1, 1, 1, 1]"
"['since ron can swim neville must arrange the croissant because a student can arrange the doughnut', 'since ron can swim neville must arrange the croissant because a student can arrange the croissant', 16, 16, 16, 0, 1, 1, 1]"
"['neville must hide the chocolates', 'neville must hide the chocolates', 5, 5, 5, 1, 1, 1, 1]"
"['sirius should sprinkle the pancake', 'sirius should sprinkle the pancake', 5, 5, 5, 1, 1, 1, 1]"
"['hermione may hide many baklava', 'hermione may hide many baklava', 5, 5, 5, 1, 1, 1, 1]"
"['albus should prepare the cookies', 'albus should prepare the cookies', 5, 5, 5, 1, 1, 1, 1]"
"['because lupin may chew a strudel that a wizard can assemble she should party because she can giggle', 'because lupin may chew a strudel that a wizard can assemble she should chew because she can giggle', 18, 18, 18, 0, 1, 1, 1]"
"['the wizard must arrange the croissants that harry should assemble', 'the wizard must arrange the croissants that harry should assemble', 10, 10, 10, 1, 1, 1, 1]"
"['harry can arrange the cakes that a wizard should eat', 'harry can arrange the cakes that a wizard should eat', 10, 10, 10, 1, 1, 1, 1]"
"['sirius should arrange the baklava since the student must swim', 'sirius should arrange the baklava since the student must swim', 10, 10, 10, 1, 1, 1, 1]"
"['albus should prepare the cakes that a professor should sprinkle', 'albus should prepare the cakes that a professor should sprinkle', 10, 10, 10, 1, 1, 1, 1]"
"['hagrid should make the doughnuts since neville can arrange the pancake', 'hagrid should make the doughnuts since neville can arrange the pancake', 11, 11, 11, 1, 1, 1, 1]"
"['ginny must prepare many eclaires which the student should prepare', 'ginny must prepare many eclaires which the student should prepare', 10, 10, 10, 1, 1, 1, 1]"
"['the professor must arrange the baklava that sirius should hide', 'the professor must arrange the baklava that sirius should hide', 10, 10, 10, 1, 1, 1, 1]"
"['the student must hide the croissants which dobby may prepare', 'the student must hide the croissants which dobby may prepare', 10, 10, 10, 1, 1, 1, 1]"
"['dobby must arrange the pancake which the professor must eat', 'dobby must arrange the pancake which the professor must eat', 10, 10, 10, 1, 1, 1, 1]"
"['james can chew the strudels that a wizard must gobble', 'james can chew the strudels that a wizard must gobble', 10, 10, 10, 1, 1, 1, 1]"
"['a professor should hide the souffles that james should prepare', 'a professor should hide the souffles that james should prepare', 10, 10, 10, 1, 1, 1, 1]"
"['a witch may sprinkle the doughnuts which ron should make', 'a witch may sprinkle the doughnuts which ron should make', 10, 10, 10, 1, 1, 1, 1]"
"['a wizard should chew a cake that draco should arrange', 'a wizard should chew a cake that draco should arrange', 10, 10, 10, 1, 1, 1, 1]"
"['a professor should smile', 'a professor should smile', 4, 4, 4, 1, 1, 1, 1]"
"['a witch should prepare the eclaires', 'a witch should prepare the eclaires', 6, 6, 6, 1, 1, 1, 1]"
"['because snape should eat the strudel that snape should assemble the wizard must wiggle because hagrid must walk', 'because snape should eat the strudel that the wizard should assemble snape must wiggle because hagrid must walk', 18, 18, 18, 0, 1, 0, 1]"
"['because hermione must swim because snape should make the baklava that the witch must chew sirius should jump', 'because hermione must swim because snape should make the baklava that the witch must chew sirius should jump', 18, 18, 18, 1, 1, 1, 1]"
"['albus must walk', 'albus must walk', 3, 3, 3, 1, 1, 1, 1]"
"['george should smile', 'george should smile', 3, 3, 3, 1, 1, 1, 1]"
"['he must walk', 'he must walk', 3, 3, 3, 1, 1, 1, 1]"
"['mcgonagall must swim', 'mcgonagall must swim', 3, 3, 3, 1, 1, 1, 1]"
"['fred must laugh', 'fred must laugh', 3, 3, 3, 1, 1, 1, 1]"
"['a wizard must swim because a witch must create the strudels', 'a wizard must swim because a witch must create the strudels', 11, 11, 11, 1, 1, 1, 1]"
"['james may sprinkle the cakes', 'james may sprinkle the cakes', 5, 5, 5, 1, 1, 1, 1]"
"['sirius must eat a doughnut', 'sirius must eat a doughnut', 5, 5, 5, 1, 1, 1, 1]"
"['snape may chew the souffles', 'snape may chew the souffles', 5, 5, 5, 1, 1, 1, 1]"
"['dobby should eat the eclaires', 'dobby should eat the eclaires', 5, 5, 5, 1, 1, 1, 1]"
"['james can arrange many eclaires', 'james can arrange many eclaires', 5, 5, 5, 1, 1, 1, 1]"
"['hagrid must sprinkle the chocolates', 'hagrid must sprinkle the chocolates', 5, 5, 5, 1, 1, 1, 1]"
"['james must make many croissants', 'james must make many croissants', 5, 5, 5, 1, 1, 1, 1]"
"['voldemort may create the baklava', 'voldemort may create the baklava', 5, 5, 5, 1, 1, 1, 1]"
"['vernon can arrange the eclaires', 'vernon can arrange the eclaires', 5, 5, 5, 1, 1, 1, 1]"
"['ron should hide a cookie', 'ron should hide a cookie', 5, 5, 5, 1, 1, 1, 1]"
"['george must giggle because voldemort can assemble the pancakes that hagrid can eat', 'george must giggle because voldemort can assemble the pancakes that hagrid can eat', 13, 13, 13, 1, 1, 1, 1]"
"['because fred should run james may sprinkle many cakes that he must assemble', 'because fred should run james may sprinkle many cakes that he must assemble', 13, 13, 13, 1, 1, 1, 1]"
"['since neville may wiggle because lily can party he must chew the croissants', 'because neville may wiggle since lily can party he must chew the croissants', 13, 13, 13, 0, 1, 1, 1]"
"['because she may arrange a croissant which draco may hide lupin should hide the strudels', 'because she may arrange a croissant which draco may hide lupin should hide the strudels', 15, 15, 15, 1, 1, 1, 1]"
"['since george must make the cake which he must gobble draco must assemble the eclaires', 'since george must make the cake which he must gobble draco must assemble the eclaires', 15, 15, 15, 1, 1, 1, 1]"
"['since albus may jump draco must hide the baklava since ron should create the cake', 'since albus may jump draco must hide the baklava since ron should create the cake', 15, 15, 15, 1, 1, 1, 1]"
"['neville must sprinkle many strudels which neville can chew because snape should create the pancakes', 'neville must sprinkle many strudels which neville can chew because snape should create the pancakes', 15, 15, 15, 1, 1, 1, 1]"
"['albus can assemble a croissant which lily must prepare', 'albus can assemble a croissant which lily must prepare', 9, 9, 9, 1, 1, 1, 1]"
"['he may make the strudel that he must hide', 'he may make the strudel that he must hide', 9, 9, 9, 1, 1, 1, 1]"
"['neville should prepare the eclaires that hagrid must create', 'neville should prepare the eclaires that hagrid must create', 9, 9, 9, 1, 1, 1, 1]"
"['she can hide the cookies which sirius must sprinkle', 'she can hide the cookies which sirius must sprinkle', 9, 9, 9, 1, 1, 1, 1]"
"['mcgonagall should prepare the croissant that james may gobble', 'mcgonagall should prepare the croissant that james may gobble', 9, 9, 9, 1, 1, 1, 1]"
"['a professor should sprinkle the baklava', 'a professor should sprinkle the baklava', 6, 6, 6, 1, 1, 1, 1]"
"['the professor should create many doughnuts', 'the professor should create many doughnuts', 6, 6, 6, 1, 1, 1, 1]"
"['albus may assemble a pancake which she should hide since draco must assemble the strudels', 'albus may assemble a pancake which she should hide since draco must assemble the strudels', 15, 15, 15, 1, 1, 1, 1]"
"['harry must walk', 'harry must walk', 3, 3, 3, 1, 1, 1, 1]"
"['she must giggle', 'she must giggle', 3, 3, 3, 1, 1, 1, 1]"
"['lupin must swim', 'lupin must swim', 3, 3, 3, 1, 1, 1, 1]"
"['mcgonagall may giggle', 'mcgonagall may giggle', 3, 3, 3, 1, 1, 1, 1]"
"['he can swim', 'he can swim', 3, 3, 3, 1, 1, 1, 1]"
"['since vernon must create many eclaires fred can eat the souffle', 'since vernon must create many eclaires fred can eat the souffle', 11, 11, 11, 1, 1, 1, 1]"
"['since ginny may hiccup george must eat the eclaire since the professor can chew the pancakes because voldemort can smile because ginny should walk', 'since ginny may hiccup since george must eat the eclaire because ginny can chew the pancakes because harry can chew a eclaire', 24, 24, 22, 0, 1, 0, 0]"
"['because neville can wiggle because lily must sprinkle the cakes that george must sprinkle a student should hide a eclaire that mcgonagall may hide', 'because neville can wiggle because lily must sprinkle the cakes that mcgonagall must hide because a wizard should sprinkle a eclaire', 24, 24, 21, 0, 1, 0, 0]"
"['because she should eat the cakes that ron should gobble because albus must jump the wizard must gobble a eclaire which vernon must gobble', 'because she should eat the cakes that vernon should gobble because he must gobble the eclaire because a wizard must jump', 24, 24, 21, 0, 1, 0, 0]"
"['a professor may eat the cookie because a professor must arrange a eclaire which albus can create since a witch should create the doughnut', 'a professor may eat the cookie because a witch must arrange a chocolate which albus can create since a professor should create the pancakes', 24, 24, 24, 0, 1, 1, 1]"
"['fred should eat the pancake that she must make', 'fred should eat the pancake that she must make', 9, 9, 9, 1, 1, 1, 1]"
"['albus can sprinkle the chocolate which neville can eat', 'albus can sprinkle the chocolate which neville can eat', 9, 9, 9, 1, 1, 1, 1]"
"['voldemort may eat the souffles that lupin should assemble', 'voldemort may eat the souffles that lupin should assemble', 9, 9, 9, 1, 1, 1, 1]"
"['vernon should make the baklava which voldemort can arrange', 'vernon should make the baklava which voldemort can arrange', 9, 9, 9, 1, 1, 1, 1]"
"['she must create the cookies that lily should chew', 'she must create the cookies that lily should chew', 9, 9, 9, 1, 1, 1, 1]"
"['because george may wiggle because george must chew a baklava mcgonagall should make a strudel that the wizard must prepare', 'because george may wiggle because george must chew a baklava that mcgonagall should make a wizard must prepare the strudel', 20, 20, 20, 0, 1, 0, 0]"
"['because snape should make the pancakes that george should make since ginny should make the strudels the wizard must swim', 'since snape should make the pancakes that george should make since ginny should make the strudels ginny must swim', 20, 20, 19, 0, 1, 0, 0]"
"['because harry should hide the doughnut which voldemort can chew lupin should prepare the strudels that george must make', 'because harry should hide the doughnut which voldemort can chew because george should prepare the strudels that must make', 19, 19, 19, 0, 0, 'N/A', 'N/A']"
"['because george may gobble many doughnuts that neville must chew the wizard may eat the cakes that lupin can eat', 'because george may gobble many doughnuts that neville must chew the wizard can eat the cakes that lupin may eat', 20, 20, 20, 0, 1, 1, 1]"
"['james should sprinkle the cookie because ginny must arrange the cookie that hagrid can arrange since a wizard should run', 'james should sprinkle the cookie because hagrid must arrange the cookie that ginny can arrange since a wizard should run', 20, 20, 20, 0, 1, 1, 1]"
"['petunia must chew the chocolates which vernon should prepare', 'petunia must chew the chocolates which vernon should prepare', 9, 9, 9, 1, 1, 1, 1]"
"['petunia must assemble a doughnut that snape can make', 'petunia must assemble a doughnut that snape can make', 9, 9, 9, 1, 1, 1, 1]"
"['because ginny should party lupin should chew the croissant', 'because ginny should party lupin should chew the croissant', 9, 9, 9, 1, 1, 1, 1]"
"['voldemort can eat the eclaire that draco can create', 'voldemort can eat the eclaire that draco can create', 9, 9, 9, 1, 1, 1, 1]"
"['he should make many pancakes which sirius should hide', 'he should make many pancakes which sirius should hide', 9, 9, 9, 1, 1, 1, 1]"
"['ginny must prepare the souffles which ron can make', 'ginny must prepare the souffles which ron can make', 9, 9, 9, 1, 1, 1, 1]"
"['sirius can gobble the chocolate which snape must arrange', 'sirius can gobble the chocolate which snape must arrange', 9, 9, 9, 1, 1, 1, 1]"
"['draco can make the doughnuts that she can chew', 'draco can make the doughnuts that she can chew', 9, 9, 9, 1, 1, 1, 1]"
"['vernon should make a croissant which ron should sprinkle', 'vernon should make a croissant which ron should sprinkle', 9, 9, 9, 1, 1, 1, 1]"
"['hermione can make the pancakes that james should sprinkle', 'hermione can make the pancakes that james should sprinkle', 9, 9, 9, 1, 1, 1, 1]"
"['dobby can arrange the souffles because hagrid should arrange the eclaires which hermione should make since he must make the chocolate', 'dobby can arrange the souffles because hagrid should arrange the eclaires which he should make since hermione must make the chocolate', 21, 21, 21, 0, 1, 0, 1]"
"['because ginny should arrange a souffle which a witch should sprinkle draco can make a eclaire which the student must prepare', 'because ginny should arrange a souffle which a witch should sprinkle draco can make a eclaire which the student must prepare', 21, 21, 21, 1, 1, 1, 1]"
"['hagrid can sprinkle a pancake which james can make', 'hagrid can sprinkle a pancake which james can make', 9, 9, 9, 1, 1, 1, 1]"
"['lupin can make the cake that hagrid should assemble', 'lupin can make the cake that hagrid should assemble', 9, 9, 9, 1, 1, 1, 1]"
"['lupin must eat a cookie that hermione should create', 'lupin must eat a cookie that hermione should create', 9, 9, 9, 1, 1, 1, 1]"
"['he must gobble the strudel which voldemort can chew', 'he must gobble the strudel which voldemort can chew', 9, 9, 9, 1, 1, 1, 1]"
"['dobby should create the pancake which mcgonagall may create', 'dobby should create the pancake which mcgonagall may create', 9, 9, 9, 1, 1, 1, 1]"
"['james may smile since sirius must run', 'james may smile since sirius must run', 7, 7, 7, 1, 1, 1, 1]"
"['lupin must chew a cookie that a professor should hide because a wizard must chew a croissant that sirius can make', 'lupin must chew a cookie that a professor should chew because a wizard must hide a croissant that sirius can make', 21, 21, 21, 0, 1, 1, 1]"
"['because lupin must create the strudel that he can make the witch must gobble many cakes which the student may chew', 'because lupin must create the strudel that he can make the student must chew the cakes which a witch may gobble', 21, 21, 21, 0, 1, 1, 1]"
"['he must chew a baklava', 'he must chew a baklava', 5, 5, 5, 1, 1, 1, 1]"
"['james may sprinkle the cookies', 'james may sprinkle the cookies', 5, 5, 5, 1, 1, 1, 1]"
"['lupin can gobble a souffle', 'lupin can gobble a souffle', 5, 5, 5, 1, 1, 1, 1]"
"['he should create the cookies', 'he should create the cookies', 5, 5, 5, 1, 1, 1, 1]"
"['fred should assemble the cakes', 'fred should assemble the cakes', 5, 5, 5, 1, 1, 1, 1]"
"['fred should chew the chocolate', 'fred should chew the chocolate', 5, 5, 5, 1, 1, 1, 1]"
"['fred can gobble the pancake', 'fred can gobble the pancake', 5, 5, 5, 1, 1, 1, 1]"
"['snape can prepare the baklava', 'snape can prepare the baklava', 5, 5, 5, 1, 1, 1, 1]"
"['ginny should eat a doughnut', 'ginny should eat a doughnut', 5, 5, 5, 1, 1, 1, 1]"
"['sirius must create the croissant', 'sirius must create the croissant', 5, 5, 5, 1, 1, 1, 1]"
"['hermione should eat the chocolate', 'hermione should eat the chocolate', 5, 5, 5, 1, 1, 1, 1]"
"['vernon must sprinkle the doughnuts', 'vernon must sprinkle the doughnuts', 5, 5, 5, 1, 1, 1, 1]"
"['vernon can prepare the chocolates', 'vernon can prepare the chocolates', 5, 5, 5, 1, 1, 1, 1]"
"['a professor may hide the croissant', 'a professor may hide the croissant', 6, 6, 6, 1, 1, 1, 1]"
"['since harry must create the cakes that snape must sprinkle voldemort may sprinkle the baklava that hermione can make', 'since harry must create the cakes that voldemort must sprinkle snape may sprinkle the baklava that hermione can make', 19, 19, 19, 0, 1, 1, 1]"
"['draco must chew a cake that harry must sprinkle because harry should prepare a croissant which mcgonagall should arrange', 'draco must chew a cake that harry must sprinkle because harry should prepare a croissant which mcgonagall should arrange', 19, 19, 19, 1, 1, 1, 1]"
"['vernon should arrange the baklava that neville can make because sirius may sprinkle the eclaires that fred should hide', 'vernon should arrange the baklava that neville can make because sirius may sprinkle the eclaires that fred should hide', 19, 19, 19, 1, 1, 1, 1]"
"['because snape may hide the souffle because ron should smile lily can sprinkle the cookie that neville must make', 'because snape may hide the souffle because lily should smile ron can sprinkle the cookie that neville must make', 19, 19, 19, 0, 1, 1, 1]"
"['since george should hide many cakes that she must chew draco may gobble the doughnut which vernon can eat', 'since george should hide many cakes that draco must chew she may gobble the doughnut which vernon can eat', 19, 19, 19, 0, 1, 0, 1]"
"['since the professor should eat the chocolates that ginny must arrange vernon should make the cookies that harry must prepare', 'since the professor should eat the chocolates that harry must arrange ginny should make the cookies that vernon must prepare', 20, 20, 20, 0, 1, 1, 1]"
"['since she may hide many chocolates that fred must eat voldemort must create the croissants which draco must create', 'since she may hide many chocolates that fred must eat draco must create the croissants which voldemort must create', 19, 19, 19, 0, 1, 1, 1]"
"['because draco can laugh voldemort must arrange the pancake because ginny must prepare a croissant which lupin should make', 'because draco can laugh because must arrange the pancake which ginny must prepare a a professor should make', 19, 19, 18, 0, 0, 'N/A', 'N/A']"
"['since hermione should assemble a eclaire lily should make a pancake that mcgonagall may make because ginny can hiccup', 'since hermione should laugh lily should make a pancake that ginny may create because mcgonagall can make a eclaire', 19, 19, 19, 0, 1, 0, 1]"
"['because ginny should create many cakes since george must eat many strudels vernon must arrange the cakes', 'since ginny should create many cakes because george must eat many cakes vernon must arrange the cakes', 17, 17, 17, 0, 1, 1, 1]"
"['because the student may eat the cakes that lily can assemble a professor must assemble a souffle', 'because the student may eat the cakes that lily can assemble a professor must assemble a souffle', 17, 17, 17, 1, 1, 1, 1]"
"['because he should hide a eclaire that a wizard may arrange mcgonagall can gobble the pancakes because dobby should arrange a cake', 'because he should hide a eclaire that mcgonagall may arrange because a wizard can gobble the pancakes dobby should arrange a cake', 22, 22, 22, 0, 1, 0, 0]"
"['ron must assemble the cookie since a wizard can prepare the doughnuts because fred should gobble the cookies that lily should prepare', 'ron must assemble the cookie since a wizard can prepare the cookies because lily should gobble the cookies that fred should prepare', 22, 22, 22, 0, 1, 1, 1]"
"['a professor should arrange the eclaires', 'a professor should arrange the eclaires', 6, 6, 6, 1, 1, 1, 1]"
"['a student must make the doughnut', 'a student must make the doughnut', 6, 6, 6, 1, 1, 1, 1]"
"['he may sprinkle the strudels', 'he may sprinkle the strudels', 5, 5, 5, 1, 1, 1, 1]"
"['she must assemble the chocolate', 'she must assemble the chocolate', 5, 5, 5, 1, 1, 1, 1]"
"['george must gobble the chocolate', 'george must gobble the chocolate', 5, 5, 5, 1, 1, 1, 1]"
"['vernon can hide the chocolates which petunia should hide because the student should run', 'vernon can hide the chocolates which petunia should hide because the student should run', 14, 14, 14, 1, 1, 1, 1]"
"['since james can hiccup hagrid may prepare the eclaires which she must arrange', 'since james may hiccup hagrid can prepare the eclaires which she must arrange', 13, 13, 13, 0, 1, 1, 1]"
"['because a witch can sprinkle the cookies the wizard may eat the baklava', 'because a witch can sprinkle the cookies the wizard may eat the baklava', 13, 13, 13, 1, 1, 1, 1]"
"['albus should walk', 'albus should walk', 3, 3, 3, 1, 1, 1, 1]"
"['lily may laugh', 'lily may laugh', 3, 3, 3, 1, 1, 1, 1]"
"['voldemort may smile', 'voldemort may smile', 3, 3, 3, 1, 1, 1, 1]"
"['albus can swim', 'albus can swim', 3, 3, 3, 1, 1, 1, 1]"
"['fred can swim', 'fred can swim', 3, 3, 3, 1, 1, 1, 1]"
"['because a professor can sprinkle the pancakes fred should walk', 'because a professor can sprinkle the pancakes fred should walk', 10, 10, 10, 1, 1, 1, 1]"
"['lupin should hide the croissants', 'lupin should hide the croissants', 5, 5, 5, 1, 1, 1, 1]"
"['snape can prepare the chocolate', 'snape can prepare the chocolate', 5, 5, 5, 1, 1, 1, 1]"
"['lupin must create a pancake', 'lupin must create a pancake', 5, 5, 5, 1, 1, 1, 1]"
"['hagrid may gobble the pancake', 'hagrid may gobble the pancake', 5, 5, 5, 1, 1, 1, 1]"
"['because sirius can smile albus must laugh', 'because sirius can smile albus must laugh', 7, 7, 7, 1, 1, 1, 1]"
"['fred must giggle', 'fred must giggle', 3, 3, 3, 1, 1, 1, 1]"
"['george should smile', 'george should smile', 3, 3, 3, 1, 1, 1, 1]"
"['neville can hiccup', 'neville can hiccup', 3, 3, 3, 1, 1, 1, 1]"
"['she should party', 'she should party', 3, 3, 3, 1, 1, 1, 1]"
"['albus should jump', 'albus should jump', 3, 3, 3, 1, 1, 1, 1]"
"['the wizard can party', 'the wizard can party', 4, 4, 4, 1, 1, 1, 1]"
"['because the wizard may sprinkle the souffle hagrid may create the baklava', 'because the wizard may sprinkle the souffle hagrid may create the baklava', 12, 12, 12, 1, 1, 1, 1]"
